CustomerID,Gender,FirstName,LastName,EmailPromotion
2051,Female ,Noah,Hayes,2
2052,Female ,Latasha,Martin,0
2053,Female ,Noah,Zhang,0
2054,Female ,Noah,Chen,0
2055,Female ,Latasha,Rowe,2
2056,Female ,Noah,Yang,1
2057,Female ,Noah,Shan,0
2058,Female ,Noah,Jai,0
2059,Female ,Robert,Ross,0
2060,Female ,Robert,Henderson,2
2061,Female ,Robert,Coleman,0
2062,Female ,Robert,Jenkins,0
2063,Female ,Robert,Perry,1
2064,Female ,Robert,Powell,0
2065,Female ,Robert,Long,2
2066,Female ,Latasha,Serrano,0
2067,Female ,Robert,Flores,1
2068,Female ,Robert,Foster,0
2069,Female ,Robert,Bryant,2
2070,Female ,Robert,Alexander,0
2071,Female ,Robert,Russell,0
2072,Female ,Robert,Griffin,0
2073,Female ,Robert,Diaz,1
2074,Female ,Robert,Hayes,2
2075,Female ,Robert,Wang,2
2076,Female ,Robert,Chen,2
2077,Female ,Robert,Li,0
2078,Female ,Robert,Yang,0
2079,Female ,Robert,Shan,0
2080,Female ,Robert,Jai,2
2081,Female ,Jose,Henderson,0
2082,Female ,Cheryl,Dominguez,1
2083,Female ,Jose,Jenkins,0
2084,Female ,Jose,Long,1
2085,Female ,Jose,Patterson,2
2086,Female ,Jose,Hughes,2
2087,Female ,Christian,Simmons,0
2088,Female ,Christian,Foster,0
2089,Female ,Christian,Gonzales,0
2090,Female ,Christian,Bryant,2
2091,Female ,Christian,Alexander,0
2092,Female ,Christian,Griffin,1
2093,Female ,Cheryl,Ortega,0
2094,Female ,Christian,Zhang,0
2095,Female ,Christian,Wang,0
2096,Female ,Christian,Chen,1
2097,Female ,Christian,Yang,0
2098,Female ,Christian,Kumar,2
2099,Female ,Christian,Lal,0
2100,Female ,Janet,Romero,1
2101,Female ,Austin,Perry,1
2102,Female ,Austin,Powell,1
2103,Female ,Austin,Long,2
2104,Female ,Janet,Gutierrez,1
2105,Female ,Austin,Flores,0
2106,Female ,Austin,Washington,0
2107,Female ,Austin,Simmons,0
2108,Female ,Janet,Dominguez,0
2109,Female ,Janet,Gill,2
2110,Female ,Austin,Foster,2
2111,Female ,Austin,Gonzales,0
2112,Female ,Austin,Bryant,0
2113,Female ,Austin,Russell,1
2114,Female ,Austin,Griffin,0
2115,Female ,Austin,Zhang,2
2116,Female ,Austin,Li,2
2117,Female ,Austin,Yang,0
2118,Female ,Austin,Lal,1
2119,Female ,Austin,Sharma,0
2120,Female ,Austin,Shan,2
2121,Female ,Austin,Jai,0
2122,Female ,Cameron,Coleman,0
2123,Female ,Cameron,Perry,0
2124,Female ,Cameron,Powell,0
2125,Female ,Cameron,Hughes,0
2126,Female ,Cameron,Flores,2
2127,Female ,Cameron,Washington,0
2128,Female ,Cameron,Butler,1
2129,Female ,Cameron,Simmons,0
2130,Female ,Cameron,Foster,2
2131,Female ,Daisy,Ortega,0
2132,Female ,Cameron,Bryant,0
2133,Female ,Cameron,Alexander,2
2134,Female ,Cameron,Russell,0
2135,Female ,Cameron,Griffin,1
2136,Female ,Cameron,Diaz,1
2137,Female ,Cameron,Hayes,0
2138,Female ,Cameron,Zhang,1
2139,Female ,Cameron,Wang,0
2140,Female ,Cameron,Chen,2
2141,Female ,Cameron,Li,0
2142,Female ,Cameron,Yang,0
2143,Female ,Cameron,Lal,0
2144,Female ,Kristine,Ortega,0
2145,Female ,Cameron,Jai,1
2146,Female ,James,Ross,1
2147,Female ,James,Henderson,1
2148,Female ,James,Coleman,0
2149,Female ,James,Jenkins,0
2150,Female ,James,Powell,1
2151,Female ,Jacquelyn,Moreno,0
2152,Female ,James,Patterson,1
2153,Female ,James,Hughes,0
2154,Female ,James,Butler,0
2155,Female ,James,Gonzales,1
2156,Female ,James,Alexander,0
2157,Female ,James,Russell,2
2158,Female ,Jacquelyn,Saunders,2
2159,Female ,James,Diaz,0
2160,Female ,Jacquelyn,Ortega,0
2161,Female ,James,Hayes,0
2162,Female ,James,Li,0
2163,Female ,James,Yang,0
2164,Female ,James,Kumar,1
2165,Female ,James,Lal,1
2166,Female ,James,Shan,1
2167,Female ,Ramon,Liu,0
2168,Female ,James,Jai,0
2169,Female ,Jonathan,Ross,0
2170,Female ,Jonathan,Henderson,0
2171,Female ,Jonathan,Coleman,0
2172,Female ,Ramon,Huang,0
2173,Female ,Jonathan,Long,0
2174,Female ,Jonathan,Patterson,1
2175,Female ,Jonathan,Hughes,1
2176,Female ,Jonathan,Flores,0
2177,Female ,Jonathan,Washington,2
2178,Female ,Jonathan,Foster,0
2179,Female ,Jonathan,Alexander,0
2180,Female ,Jonathan,Griffin,1
2181,Female ,Jonathan,Diaz,0
2182,Female ,Ramon,Ma,0
2183,Female ,Jonathan,Li,1
2184,Female ,Jonathan,Yang,0
2185,Female ,Jonathan,Shan,0
2186,Female ,Jonathan,Jai,0
2187,Female ,Logan,Ross,0
2188,Female ,Ernest,Zhang,0
2189,Female ,Ernest,Wang,1
2190,Female ,Logan,Jenkins,0
2191,Female ,Logan,Perry,0
2192,Female ,Logan,Powell,0
2193,Female ,Logan,Long,0
2194,Female ,Logan,Patterson,0
2195,Female ,Logan,Washington,1
2196,Female ,Logan,Foster,1
2197,Female ,Logan,Bryant,0
2198,Female ,Ernest,Lu,0
2199,Female ,Logan,Griffin,0
2200,Female ,Logan,Diaz,2
2201,Female ,Logan,Wang,0
2202,Female ,Logan,Chow,0
2203,Female ,Zachary,Shan,2
2204,Female ,Ernest,Harrison,1
2205,Female ,Ethan,Ross,1
2206,Female ,Ernest,Hu,0
2207,Female ,Ethan,Jenkins,0
2208,Female ,Ethan,Perry,2
2209,Female ,Ethan,Powell,1
2210,Female ,Ethan,Long,2
2211,Female ,Ethan,Patterson,0
2212,Female ,Ernest,She,2
2213,Female ,Ethan,Hughes,0
2214,Female ,Ethan,Flores,1
2215,Female ,Ethan,Simmons,0
2216,Female ,Ethan,Foster,1
2217,Female ,Ethan,Gonzales,1
2218,Female ,Ethan,Alexander,0
2219,Female ,Ethan,Russell,0
2220,Female ,Ethan,Griffin,0
2221,Female ,Ethan,Diaz,2
2222,Female ,Ethan,Hayes,0
2223,Female ,Ethan,Zhang,1
2224,Female ,Steve,Lu,0
2225,Female ,Steve,Sun,1
2226,Female ,Ethan,Yang,0
2227,Female ,Ethan,Kumar,1
2228,Female ,Ethan,Lal,0
2229,Female ,Ethan,Sharma,1
2230,Female ,Ethan,Shan,0
2231,Female ,Steve,He,0
2232,Female ,Steve,Zheng,2
2233,Female ,Steve,Zeng,0
2234,Female ,Ryan,Henderson,0
2235,Female ,Ryan,Coleman,0
2236,Female ,Ryan,Jenkins,1
2237,Female ,Ryan,Powell,2
2238,Female ,Micah,Chen,2
2239,Female ,Ryan,Long,0
2240,Female ,Ryan,Patterson,2
2241,Female ,Ryan,Hughes,0
2242,Female ,Micah,Yang,2
2243,Female ,Ryan,Butler,0
2244,Female ,Ryan,Simmons,0
2245,Female ,Ryan,Foster,0
2246,Female ,Ryan,Bryant,2
2247,Female ,Micah,Zhou,1
2248,Female ,Ryan,Russell,2
2249,Female ,Ryan,Griffin,1
2250,Female ,Ryan,Hayes,0
2251,Female ,Ryan,Zhang,2
2252,Female ,Ryan,Wang,0
2253,Female ,Ryan,Chen,0
2254,Female ,Ryan,Li,0
2255,Female ,Reginald,Vazquez,1
2256,Female ,Ryan,Kumar,0
2257,Female ,Ryan,Lal,2
2258,Female ,Ryan,Shan,0
2259,Female ,Ryan,Jai,0
2260,Female ,Justin,Ross,1
2261,Female ,Justin,Coleman,0
2262,Female ,Justin,Jenkins,0
2263,Female ,Justin,Powell,1
2264,Female ,Alberto,Alvarez,2
2265,Female ,Justin,Long,0
2266,Female ,Justin,Patterson,1
2267,Female ,Justin,Flores,1
2268,Female ,Justin,Washington,1
2269,Female ,Justin,Simmons,0
2270,Female ,Justin,Foster,1
2271,Female ,Justin,Gonzales,0
2272,Female ,Justin,Bryant,2
2273,Female ,Alberto,Alonso,1
2274,Female ,Alberto,Navarro,0
2275,Female ,Justin,Russell,1
2276,Female ,Justin,Diaz,0
2277,Female ,Justin,Hayes,0
2278,Female ,Justin,Zhang,1
2279,Female ,Alberto,Dominguez,1
2280,Female ,Justin,Kumar,2
2281,Female ,Clarence,Zhou,0
2282,Female ,Justin,Lal,0
2283,Female ,Justin,Shan,0
2284,Female ,David,Henderson,1
2285,Female ,David,Coleman,0
2286,Female ,David,Perry,0
2287,Female ,Eddie,Gomez,2
2288,Female ,David,Long,2
2289,Female ,David,Patterson,2
2290,Female ,David,Hughes,1
2291,Female ,Clarence,Ye,2
2292,Female ,David,Flores,0
2293,Female ,David,Washington,0
2294,Female ,David,Butler,0
2295,Female ,David,Foster,0
2296,Female ,David,Gonzales,1
2297,Female ,David,Bryant,0
2298,Female ,Eddie,Munoz,2
2299,Female ,David,Griffin,0
2300,Female ,David,Diaz,2
2301,Female ,David,Hayes,0
2302,Female ,David,Yang,0
2303,Female ,David,Kumar,0
2304,Female ,David,Lal,2
2305,Female ,David,Shan,0
2306,Female ,David,Jai,0
2307,Female ,Benjamin,Ross,1
2308,Female ,Benjamin,Henderson,0
2309,Female ,Benjamin,Powell,1
2310,Female ,Benjamin,Long,0
2311,Female ,Benjamin,Patterson,0
2312,Female ,Benjamin,Hughes,0
2313,Female ,Theodore,Martin,1
2314,Female ,Benjamin,Washington,0
2315,Female ,Benjamin,Simmons,0
2316,Female ,Benjamin,Foster,1
2317,Female ,Benjamin,Gonzales,2
2318,Female ,Theodore,Diaz,0
2319,Female ,Benjamin,Bryant,1
2320,Female ,Theodore,Hernandez,0
2321,Female ,Theodore,Jimenez,0
2322,Female ,Benjamin,Alexander,1
2323,Female ,Benjamin,Russell,0
2324,Female ,Benjamin,Griffin,0
2325,Female ,Benjamin,Diaz,0
2326,Female ,Benjamin,Chen,0
2327,Female ,Theodore,Gutierrez,0
2328,Female ,Benjamin,Li,0
2329,Female ,Benjamin,Yang,0
2330,Female ,Benjamin,Kumar,2
2331,Female ,Benjamin,Sharma,0
2332,Female ,Benjamin,Jai,0
2333,Female ,Christian,Ross,0
2334,Female ,Christian,Henderson,1
2335,Female ,Christian,Jenkins,0
2336,Female ,Christian,Hughes,0
2337,Female ,Christian,Flores,0
2338,Female ,Mya,Diaz,1
2339,Female ,Mya,Hayes,0
2340,Female ,Caroline,Bennett,0
2341,Female ,Caroline,Wood,0
2342,Female ,Caroline,Barnes,1
2343,Female ,Caroline,Ross,0
2344,Female ,Tyrone,Gomez,2
2345,Female ,Caroline,Perry,0
2346,Female ,Caroline,Long,1
2347,Female ,Caroline,Patterson,0
2348,Female ,Caroline,Flores,0
2349,Female ,Caroline,Butler,0
2350,Female ,Caroline,Simmons,0
2351,Female ,Caroline,Foster,0
2352,Female ,Caroline,Gonzales,0
2353,Female ,Caroline,Bryant,1
2354,Female ,Caroline,Russell,2
2355,Female ,Tyrone,Dominguez,2
2356,Female ,Cassidy,Price,0
2357,Female ,Tyrone,Gill,0
2358,Female ,Cassidy,Bennett,0
2359,Female ,Cassidy,Wood,2
2360,Female ,Cassidy,Barnes,1
2361,Female ,Cassidy,Ross,0
2362,Female ,Cassidy,Coleman,1
2363,Female ,Tyrone,Ramos,1
2364,Female ,Cassidy,Perry,0
2365,Female ,Cassidy,Powell,2
2366,Female ,Cassidy,Hughes,1
2367,Female ,Cassidy,Simmons,2
2368,Female ,Cassidy,Foster,0
2369,Female ,Cassidy,Gonzales,2
2370,Female ,Cassidy,Bryant,0
2371,Female ,Cassidy,Alexander,0
2372,Female ,Cassidy,Diaz,2
2373,Female ,Cassidy,Hayes,1
2374,Female ,Neil,Alonso,2
2375,Female ,Jordyn,Wood,0
2376,Female ,Jordyn,Barnes,1
2377,Female ,Jordyn,Ross,1
2378,Female ,Jordyn,Henderson,0
2379,Female ,Jordyn,Coleman,0
2380,Female ,Jordyn,Jenkins,1
2381,Female ,Jordyn,Perry,0
2382,Female ,Jordyn,Patterson,0
2383,Female ,Neil,Carlson,0
2384,Female ,Jordyn,Hughes,0
2385,Female ,Jordyn,West,2
2386,Female ,Jordyn,Butler,1
2387,Female ,Neil,Ortega,2
2388,Female ,Jordyn,Gonzales,0
2389,Female ,Jordyn,Bryant,1
2390,Female ,Jordyn,Russell,2
2391,Female ,Jordyn,Griffin,0
2392,Female ,Jordyn,Diaz,0
2393,Female ,Brandon,Henderson,0
2394,Female ,Brandon,Coleman,1
2395,Female ,Brandon,Jenkins,2
2396,Female ,Marvin,Ferrier,2
2397,Female ,Brandon,Powell,0
2398,Female ,Brandon,Patterson,0
2399,Female ,Brandon,Washington,1
2400,Female ,Brandon,Butler,1
2401,Female ,Brandon,Simmons,1
2402,Female ,Brandon,Foster,1
2403,Female ,Brandon,Gonzales,1
2404,Female ,Brandon,Alexander,0
2405,Female ,Brandon,Russell,0
2406,Female ,Brandon,Hayes,0
2407,Female ,Marvin,Rubio,0
2408,Female ,Brandon,Zhang,1
2409,Female ,Marvin,Ortega,1
2410,Female ,Brandon,Wagner,0
2411,Female ,Brandon,Chen,1
2412,Female ,Brandon,Yang,2
2413,Female ,Brandon,Kumar,0
2414,Female ,Brandon,Lal,0
2415,Female ,Brandon,Sharma,0
2416,Female ,Brandon,Jai,1
2417,Female ,Dylan,Ross,0
2418,Female ,Dylan,Jenkins,0
2419,Female ,Dylan,Perry,0
2420,Female ,Armando,Torres,1
2421,Female ,Dylan,Patterson,2
2422,Female ,Dylan,Hughes,0
2423,Female ,Dylan,Flores,0
2424,Female ,Dylan,Washington,1
2425,Female ,Dylan,Butler,1
2426,Female ,Dylan,Foster,2
2427,Female ,Dylan,Gonzales,0
2428,Female ,Dylan,Bryant,2
2429,Female ,Dylan,Alexander,1
2430,Female ,Dylan,Russell,0
2431,Female ,Armando,Schmidt,1
2432,Female ,Dylan,Griffin,0
2433,Female ,Dylan,Diaz,1
2434,Female ,Dylan,Hayes,0
2435,Female ,Dylan,Wang,2
2436,Female ,Dylan,Chen,0
2437,Female ,Dylan,Li,2
2438,Female ,Dylan,Kumar,1
2439,Female ,Julio,Moreno,2
2440,Female ,Julio,Munoz,1
2441,Female ,Dylan,Lal,0
2442,Female ,Julio,Alonso,0
2443,Female ,Zachary,Ross,1
2444,Female ,Zachary,Henderson,1
2445,Female ,Zachary,Coleman,1
2446,Female ,Zachary,Jenkins,1
2447,Female ,Zachary,Perry,2
2448,Female ,Zachary,Powell,0
2449,Female ,Julio,Blanco,1
2450,Female ,Zachary,Patterson,1
2451,Female ,Zachary,Washington,0
2452,Female ,Zachary,Butler,0
2453,Female ,Zachary,Simmons,2
2454,Female ,Zachary,Foster,0
2455,Female ,Zachary,Alexander,1
2456,Female ,Zachary,Russell,0
2457,Female ,Zachary,Griffin,2
2458,Female ,Zachary,Diaz,2
2459,Female ,Zachary,Hayes,0
2460,Female ,Zachary,Zhang,2
2461,Female ,Zachary,Chen,1
2462,Female ,Jaime,Alvarez,2
2463,Female ,Zachary,Yang,0
2464,Female ,Jaime,Jimenez,0
2465,Female ,Andrew,Lan,0
2466,Female ,Zachary,Sharma,1
2467,Female ,Marissa,Wood,0
2468,Female ,Marissa,Barnes,0
2469,Female ,Marissa,Ross,2
2470,Female ,Marissa,Coleman,0
2471,Female ,Marissa,Perry,2
2472,Female ,Marissa,Powell,0
2473,Female ,Jaime,Torres,0
2474,Female ,Marissa,Long,1
2475,Female ,Marissa,Hughes,2
2476,Female ,Marissa,Flores,2
2477,Female ,Marissa,Washington,1
2478,Female ,Marissa,Butler,0
2479,Female ,Marissa,Simmons,0
2480,Female ,Marissa,Foster,1
2481,Female ,Jaime,Carlson,2
2482,Female ,Margaret,Russell,0
2483,Female ,Marissa,Griffin,0
2484,Female ,Marissa,Diaz,0
2485,Female ,Marissa,Hayes,1
2486,Female ,Alexia,Price,2
2487,Female ,Alexia,Bennett,1
2488,Female ,Alexia,Wood,0
2489,Female ,Alexia,Coleman,1
2490,Female ,Alexia,Perry,2
2491,Female ,Adrienne,Jiménez,2
2492,Female ,Alexia,Powell,1
2493,Female ,Alexia,Hughes,1
2494,Female ,Alexia,Flores,2
2495,Female ,Alexia,Butler,1
2496,Female ,Adrienne,Dominguez,0
2497,Female ,Alexia,Bryant,0
2498,Female ,Alexia,Alexander,2
2499,Female ,Alexia,Russell,1
2500,Female ,Alexia,Diaz,1
2501,Female ,Alexia,Hayes,0
2502,Female ,Clarence,Luo,0
2503,Female ,Adrienne,Vazquez,0
2504,Female ,Angelica,Wood,0
2505,Female ,Angelica,Ross,2
2506,Female ,Angelica,Henderson,0
2507,Female ,Angelica,Coleman,2
2508,Female ,Angelica,Jenkins,0
2509,Female ,Angelica,Perry,0
2510,Female ,Angelica,Powell,2
2511,Female ,Angelica,Patterson,1
2512,Female ,Angelica,Hughes,2
2513,Female ,Mallory,Jimenez,1
2514,Female ,Angelica,Washington,0
2515,Female ,Angelica,Foster,0
2516,Female ,Angelica,Gonzales,0
2517,Female ,Angelica,Bryant,1
2518,Female ,Angelica,Russell,0
2519,Female ,Angelica,Griffin,2
2520,Female ,Angelica,Diaz,0
2521,Female ,Angelica,Hayes,2
2522,Female ,Brittany,Wood,0
2523,Female ,Joan,Ross,0
2524,Female ,Brittany,Henderson,0
2525,Female ,Brittany,Perry,0
2526,Female ,Brittany,Powell,0
2527,Female ,Brittany,Long,0
2528,Female ,Brittany,Patterson,2
2529,Female ,Joan,Washington,0
2530,Female ,Brittany,Butler,0
2531,Female ,Brittany,Foster,0
2532,Female ,Brittany,Alexander,0
2533,Female ,Brittany,Russell,0
2534,Female ,Brittany,Griffin,0
2535,Female ,Brittany,Diaz,0
2536,Female ,Jocelyn,Wood,0
2537,Female ,Jocelyn,Barnes,0
2538,Female ,Jocelyn,Ross,0
2539,Female ,Jocelyn,Henderson,1
2540,Female ,Jocelyn,Jenkins,0
2541,Female ,Jocelyn,Perry,0
2542,Female ,Jocelyn,Long,1
2543,Female ,Jocelyn,Hughes,1
2544,Female ,Jocelyn,Flores,1
2545,Female ,Jocelyn,Foster,0
2546,Female ,Ann,Arun,1
2547,Female ,Jocelyn,Gonzales,2
2548,Female ,Jocelyn,Bryant,0
2549,Female ,Jocelyn,Alexander,0
2550,Female ,Jocelyn,Russell,1
2551,Female ,Ann,Prasad,2
2552,Female ,Jocelyn,Diaz,0
2553,Female ,Ann,Raman,0
2554,Female ,Jocelyn,Hayes,0
2555,Female ,Ann,Fernandez,0
2556,Female ,Miranda,Bennett,1
2557,Female ,Miranda,Wood,2
2558,Female ,Miranda,Henderson,1
2559,Female ,Miranda,Coleman,2
2560,Female ,Miranda,Jenkins,1
2561,Female ,Ann,Sanchez,1
2562,Female ,Miranda,Long,0
2563,Female ,Miranda,Patterson,1
2564,Female ,Cindy,Suri,1
2565,Female ,Miranda,Butler,1
2566,Female ,Miranda,Simmons,0
2567,Female ,Miranda,Foster,0
2568,Female ,Miranda,Bryant,0
2569,Female ,Miranda,Alexander,2
2570,Female ,Miranda,Russell,1
2571,Female ,Miranda,Griffin,0
2572,Female ,Miranda,Diaz,2
2573,Female ,Miranda,Hayes,0
2574,Female ,Mya,Price,1
2575,Female ,Mya,Bennett,0
2576,Female ,Mya,Wood,0
2577,Female ,Mya,Barnes,0
2578,Female ,Mya,Henderson,2
2579,Female ,Mya,Coleman,2
2580,Female ,Mya,Jenkins,1
2581,Female ,Mya,Long,0
2582,Female ,Mya,Patterson,1
2583,Female ,Mya,Flores,0
2584,Female ,Mya,Butler,2
2585,Female ,Mya,Simmons,2
2586,Female ,Mya,Gonzales,1
2587,Female ,Mya,Bryant,2
2588,Female ,Mya,Alexander,1
2589,Female ,Mya,Griffin,0
2590,Female ,Melissa,Powell,1
2591,Female ,Melissa,Long,0
2592,Female ,Melissa,Hughes,0
2593,Female ,Cindy,Sanchez,1
2594,Female ,Melissa,Flores,1
2595,Female ,Melissa,Washington,0
2596,Female ,Melissa,Butler,1
2597,Female ,Melissa,Simmons,1
2598,Female ,Melissa,Foster,1
2599,Female ,Melissa,Bryant,0
2600,Female ,Melissa,Alexander,0
2601,Female ,Melissa,Russell,0
2602,Female ,Melissa,Griffin,0
2603,Female ,Melissa,Diaz,0
2604,Female ,Melissa,Hayes,2
2605,Female ,Riley,Blue,1
2606,Female ,Stefanie,Smith,1
2607,Female ,Stefanie,Prasad,2
2608,Female ,Riley,Coleman,0
2609,Female ,Stefanie,Schmidt,2
2610,Female ,Riley,Perry,1
2611,Female ,Riley,Powell,2
2612,Female ,Riley,Patterson,0
2613,Female ,Riley,Hughes,0
2614,Female ,Riley,Flores,0
2615,Female ,Stefanie,Mehta,2
2616,Female ,Riley,Butler,1
2617,Female ,Riley,Gonzales,1
2618,Female ,Riley,Bryant,1
2619,Female ,Riley,Russell,2
2620,Female ,Riley,Diaz,1
2621,Female ,Vanessa,Wood,0
2622,Female ,Vanessa,Ross,1
2623,Female ,Vanessa,Jenkins,0
2624,Female ,Vanessa,Perry,1
2625,Female ,Vanessa,Long,0
2626,Female ,Vanessa,Patterson,0
2627,Female ,Vanessa,Hughes,2
2628,Female ,Vanessa,Flores,0
2629,Female ,Vanessa,Butler,0
2630,Female ,Vanessa,Foster,0
2631,Female ,Vanessa,Gonzales,2
2632,Female ,Vanessa,Bryant,0
2633,Female ,Vanessa,Russell,0
2634,Female ,Tammy,Madan,1
2635,Female ,Tammy,Prasad,0
2636,Female ,Vanessa,Griffin,0
2637,Female ,Tammy,Sara,0
2638,Female ,Ana,Price,1
2639,Female ,Ana,Bradley,1
2640,Female ,Ana,Wood,1
2641,Female ,Ana,Barnes,2
2642,Female ,Ana,Ross,1
2643,Female ,Ana,Henderson,1
2644,Female ,Ana,Coleman,0
2645,Female ,Ana,Powell,0
2646,Female ,Ana,Long,0
2647,Female ,Tammy,Lopez,1
2648,Female ,Ana,Patterson,1
2649,Female ,Ana,Flores,0
2650,Female ,Ana,Washington,1
2651,Female ,Ana,Simmons,1
2652,Female ,Ana,Foster,1
2653,Female ,Ana,Russell,1
2654,Female ,Ana,Griffin,0
2655,Female ,Ana,Diaz,2
2656,Female ,Ana,Hayes,2
2657,Female ,Isabel,Price,0
2658,Female ,Isabel,Wood,0
2659,Female ,Isabel,Ross,0
2660,Female ,Isabel,Henderson,1
2661,Female ,Isabel,Jenkins,2
2662,Female ,Isabel,Perry,0
2663,Female ,Isabel,Powell,0
2664,Female ,Isabel,Long,1
2665,Female ,Isabel,Patterson,0
2666,Female ,Isabel,Flores,0
2667,Female ,Clarence,Raji,0
2668,Female ,Isabel,Bryant,0
2669,Female ,Isabel,Russell,0
2670,Female ,Isabel,Diaz,0
2671,Female ,Isabel,Hayes,0
2672,Female ,Isabelle,Wood,1
2673,Female ,Dominique,Martinez,1
2674,Female ,Isabelle,Coleman,2
2675,Female ,Isabelle,Perry,0
2676,Female ,Dominique,Sanchez,0
2677,Female ,Isabelle,Hughes,0
2678,Female ,Carla,Chapman,0
2679,Female ,Isabelle,Winston,1
2680,Female ,Isabelle,Butler,0
2681,Female ,Isabelle,Alexander,0
2682,Female ,Isabelle,Russell,1
2683,Female ,Isabelle,Diaz,2
2684,Female ,Kelly,Bennett,2
2685,Female ,Carla,Srini,0
2686,Female ,Kelly,Barnes,0
2687,Female ,Kelly,Henderson,0
2688,Female ,Kelly,Coleman,1
2689,Female ,Kelly,Jenkins,0
2690,Female ,Kelly,Perry,1
2691,Female ,Kelly,Powell,1
2692,Female ,Kelly,Patterson,0
2693,Female ,Kelly,Hughes,1
2694,Female ,Kelly,Simmons,0
2695,Female ,Kelly,Foster,1
2696,Female ,Kelly,Bryant,0
2697,Female ,Kelly,Alexander,0
2698,Female ,Kelly,Russell,2
2699,Female ,Kelly,Griffin,0
2700,Female ,Virginia,Suri,1
2701,Female ,Kelly,Diaz,2
2702,Female ,Virginia,Kapoor,0
2703,Female ,Kelly,Hayes,2
2704,Female ,Marissa,Bennett,2
2705,Female ,Melanie,Washington,0
2706,Female ,Melanie,Butler,2
2707,Female ,Melanie,Simmons,2
2708,Female ,Virginia,Vance,0
2709,Female ,Melanie,Foster,0
2710,Female ,Melanie,Bryant,1
2711,Female ,Virginia,Sai,0
2712,Female ,Melanie,Griffin,0
2713,Female ,Melanie,Diaz,2
2714,Female ,Melanie,Hayes,0
2715,Female ,Alexandria,Price,0
2716,Female ,Alexandria,Barnes,0
2717,Female ,Alexandria,Ross,0
2718,Female ,Franklin,Li,1
2719,Female ,Alexandria,Jenkins,1
2720,Female ,Alexandria,Powell,1
2721,Female ,Alexandria,Long,0
2722,Female ,Alexandria,Patterson,0
2723,Female ,Alexandria,Hughes,0
2724,Female ,Alexandria,Flores,0
2725,Female ,Alexandria,Washington,0
2726,Female ,Franklin,Liu,1
2727,Female ,Alexandria,Simmons,0
2728,Female ,Alexandria,Foster,0
2729,Female ,Alexandria,Gonzales,0
2730,Female ,Alexandria,Bryant,0
2731,Female ,Alexandria,Alexander,0
2732,Female ,Alexandria,Russell,0
2733,Female ,Alexandria,Griffin,2
2734,Female ,Alexandria,Hayes,0
2735,Female ,Angela,Price,0
2736,Female ,Angela,Bennett,0
2737,Female ,Angela,Wood,0
2738,Female ,Angela,Barnes,0
2739,Female ,Regina,Malhotra,1
2740,Female ,Angela,Ross,0
2741,Female ,Franklin,Yang,2
2742,Female ,Angela,Coleman,1
2743,Female ,Angela,Perry,1
2744,Female ,Angela,Long,0
2745,Female ,Angela,Patterson,0
2746,Female ,Angela,Hughes,2
2747,Female ,Angela,Flores,1
2748,Female ,Regina,Garcia,0
2749,Female ,Angela,Washington,0
2750,Female ,Angela,Butler,2
2751,Female ,Angela,Simmons,0
2752,Female ,Regina,Martinez,1
2753,Female ,Angela,Foster,1
2754,Female ,Angela,Gonzales,0
2755,Female ,Regina,Gonzalez,1
2756,Female ,Angela,Alexander,0
2757,Female ,Angela,Russell,2
2758,Female ,Angela,Griffin,0
2759,Female ,Regina,Sanchez,1
2760,Female ,Angela,Hayes,0
2761,Female ,Arianna,Price,2
2762,Female ,Arianna,Wood,0
2763,Female ,Jerome,Diaz,0
2764,Female ,Arianna,Barnes,0
2765,Female ,Arianna,Henderson,0
2766,Female ,Arianna,Coleman,1
2767,Female ,Arianna,Jenkins,0
2768,Female ,Arianna,Powell,2
2769,Female ,Jerome,Torres,0
2770,Female ,Arianna,Hughes,1
2771,Female ,Arianna,Washington,0
2772,Female ,Arianna,Butler,1
2773,Female ,Arianna,Simmons,0
2774,Female ,Arianna,Foster,0
2775,Female ,Arianna,Bryant,0
2776,Female ,Arianna,Alexander,0
2777,Female ,Arianna,Diaz,2
2778,Female ,Jacqueline,Price,0
2779,Female ,Jacqueline,Bennett,0
2780,Female ,Jacqueline,Ross,0
2781,Female ,Jacqueline,Henderson,2
2782,Female ,Jacqueline,Jenkins,1
2783,Female ,Jacqueline,Perry,0
2784,Female ,Jacqueline,Powell,1
2785,Female ,Jacqueline,Long,0
2786,Female ,Jacqueline,Patterson,1
2787,Female ,Jacqueline,Hughes,0
2788,Female ,Jacqueline,Flores,0
2789,Female ,Jacqueline,Washington,1
2790,Female ,Jacqueline,Butler,0
2791,Female ,Damien,Zhao,2
2792,Female ,Reginald,Munoz,1
2793,Female ,Jacqueline,Foster,1
2794,Female ,Jacqueline,Gonzales,0
2795,Female ,Jacqueline,Alexander,0
2796,Female ,Jacqueline,Griffin,1
2797,Female ,Jacqueline,Diaz,0
2798,Female ,Paige,Price,0
2799,Female ,Paige,Bradley,1
2800,Female ,Paige,Blue,0
2801,Female ,Paige,Ross,0
2802,Female ,Paige,Jenkins,0
2803,Female ,Paige,Perry,0
2804,Female ,Paige,Powell,1
2805,Female ,Paige,Flores,2
2806,Female ,Ashlee,Raji,1
2807,Female ,Paige,Washington,0
2808,Female ,Paige,Butler,0
2809,Female ,Ashlee,Anand,1
